dialogue time.chunk time rule.reps word.reps letter.reps rule.total word.total letter.total score
q7nc2 60 60.2859 69 31 95 138 138 475 56
q7nc2 70 70.044 82 38 102 154 154 505 56
q7nc2 80 80.3125 100 47 122 179 179 578 56
q7nc2 90 90.8311 120 52 127 209 209 673 56
q7nc2 100 101.8159 153 65 143 244 244 786 56
q7nc2 110 110.8928 179 72 159 275 275 923 56
q7nc2 120 120.0199 204 88 188 303 303 1000 56
q7nc2 130 131.3863 227 97 202 329 329 1048 56
q7nc2 140 140.0273 249 109 217 357 357 1180 56
q7nc2 150 150.7181 270 120 228 382 382 1231 56
q7nc2 160 160.0332 294 130 261 407 407 1353 56
q7nc2 170 170.0114 329 143 299 447 447 1506 56
q7nc2 180 181.6656 360 153 319 483 483 1675 56
q7nc2 190 190.2101 383 162 342 512 512 1771 56
q7nc2 200 200.8876 409 175 359 541 541 1841 56
q7nc2 210 210.3108 431 193 385 575 575 1911 56
q7nc2 220 220.7937 467 209 408 617 617 2012 56
q7nc2 230 232.0312 494 227 447 649 649 2098 56
q7nc2 240 240.3208 516 237 485 671 671 2209 56
q7nc2 250 250.863 549 247 501 707 707 2344 56
q7nc2 260 260.3527 584 268 536 747 747 2475 56
q7nc2 270 270.3074 617 285 582 784 784 2615 56
q7nc2 280 280.0639 638 295 615 807 807 2709 56
q7nc2 290 290.8769 667 314 655 843 843 2809 56
q7nc2 300 300.0041 699 329 692 877 877 2937 56
q7nc2 310 310.1101 723 341 709 904 904 3011 56
q7nc2 320 320.117 760 356 746 942 942 3151 56
q7nc2 330 330.2161 801 370 773 986 986 3312 56
q7nc2 340 340.0439 847 396 810 1038 1038 3488 56
q7nc2 350 350.2376 890 413 842 1083 1083 3676 56
q7nc2 360 360.1969 945 439 882 1140 1140 3874 56
q7nc2 370 370.7842 967 447 900 1164 1164 3996 56
q7nc2 380 380.2821 988 459 937 1187 1187 4085 56
q7nc2 390 390.1691 1032 486 992 1231 1231 4218 56
q7nc2 400 400.8745 1070 501 1016 1270 1270 4380 56
q7nc2 410 410.3191 1105 518 1052 1307 1307 4537 56
q7nc2 420 420.2091 1134 537 1082 1336 1336 4613 56
q7nc2 430 430.0969 1176 558 1136 1381 1381 4784 56
q7nc2 440 440.1013 1220 583 1176 1429 1429 4905 56
q7nc2 450 450.1396 1256 601 1227 1467 1467 5124 56
q7nc2 460 460.3719 1291 615 1251 1504 1504 5284 56
q7nc2 470 470.6383 1321 631 1290 1535 1535 5388 56
q7nc2 480 480.7008 1343 647 1314 1558 1558 5438 56
q7nc2 490 490.732 1377 660 1351 1593 1593 5587 56
q7nc2 500 500.7215 1410 676 1382 1627 1627 5678 56
q7nc2 510 510.055 1439 689 1413 1656 1656 5786 56
q7nc2 520 520.1696 1474 709 1475 1696 1696 5995 56
q7nc2 530 530.0499 1533 747 1564 1759 1759 6172 56
q7nc2 540 540.1507 1569 767 1610 1799 1799 6332 56
q7nc2 550 550.4122 1596 783 1640 1826 1826 6422 56
q7nc2 560 560.1664 1641 806 1685 1872 1872 6604 56
q7nc2 570 570.4023 1673 817 1705 1907 1907 6735 56
q7nc2 580 581.2799 1712 844 1759 1949 1949 6867 56
q7nc2 590 590.1925 1750 866 1816 1989 1989 6999 56
q7nc2 600 600.0176 1787 890 1868 2031 2031 7132 56
q7nc2 610 610.2551 1830 910 1897 2076 2076 7268 56
q7nc2 620 621.5526 1857 927 1946 2104 2104 7360 56
q7nc2 -1 629.1938 1871 937 1956 2118 2118 7376 56
q7nc3 10 10.0736 7 3 7 31 31 139 104
q7nc3 20 20.3303 22 9 22 53 53 218 104
q7nc3 30 30.0214 37 11 25 76 76 384 104
q7nc3 40 40.1473 59 16 44 104 104 510 104
q7nc3 50 50.0041 75 22 56 125 125 586 104
q7nc3 60 60.2312 92 28 74 148 148 720 104
q7nc3 70 70.7879 108 37 93 171 171 830 104
q7nc3 80 80.3258 129 45 124 196 196 966 104
q7nc3 90 90.5826 144 52 153 215 215 1069 104
q7nc3 100 100.2726 159 60 179 233 233 1153 104
q7nc3 110 110.4455 185 71 217 260 260 1253 104
q7nc3 120 120.0811 214 85 243 291 291 1339 104
q7nc3 130 130.3657 226 91 252 306 306 1378 104
q7nc3 140 140.2693 253 109 290 343 343 1470 104
q7nc3 150 150.1515 268 116 311 359 359 1532 104
q7nc3 160 160.4488 295 129 345 387 387 1674 104
q7nc3 170 170.4013 308 134 352 405 405 1719 104
q7nc3 180 180.5485 329 146 391 431 431 1810 104
q7nc3 190 190.2734 347 153 408 452 452 1902 104
q7nc3 200 200.473 376 161 436 485 485 2068 104
q7nc3 210 210.2074 411 179 482 524 524 2237 104
q7nc3 220 220.0995 436 191 503 552 552 2430 104
q7nc3 230 230.2471 451 200 524 572 572 2511 104
q7nc3 240 241.8151 475 208 536 598 598 2586 104
q7nc3 250 254.6937 490 219 558 616 616 2643 104
q7nc3 260 260.5992 505 227 574 631 631 2695 104
q7nc3 270 270.6516 529 235 586 656 656 2853 104
q7nc3 280 280.0031 553 240 601 681 681 3160 104
q7nc3 290 291.5359 579 256 657 710 710 3353 104
q7nc3 300 300.246 592 260 662 725 725 3442 104
q7nc3 310 311.0531 620 271 677 755 755 3564 104
q7nc3 320 320.8273 651 281 689 788 788 3701 104
q7nc3 330 330.3425 672 291 708 809 809 3771 104
q7nc3 340 340.7027 698 303 726 836 836 3854 104
q7nc3 350 350.4953 725 316 754 866 866 3951 104
q7nc3 360 360.1772 760 331 778 907 907 4097 104
q7nc3 370 371.1529 785 341 827 935 935 4365 104
q7nc3 380 380.0517 811 351 853 961 961 4494 104
q7nc3 390 390.1895 836 366 878 988 988 4575 104
q7nc3 -1 395.1175 847 373 886 999 999 4597 104
q7nc4 10 10.0499 4 0 0 20 20 103 35
q7nc4 20 21.0871 14 3 10 46 46 185 35
q7nc4 30 30.0338 28 11 41 71 71 288 35
q7nc4 40 40.0432 64 22 76 112 112 463 35
q7nc4 50 50.4654 104 42 124 160 160 644 35
q7nc4 60 60.1782 133 55 165 197 197 855 35
q7nc4 70 70.2992 162 65 192 231 231 976 35
q7nc4 80 80.1297 185 80 218 261 261 1051 35
q7nc4 90 90.2052 208 93 259 291 291 1168 35
q7nc4 100 100.0024 237 102 279 322 322 1318 35
q7nc4 110 110.1765 279 123 311 370 370 1458 35
q7nc4 120 120.0499 300 132 326 394 394 1539 35
q7nc4 130 130.1103 329 146 368 427 427 1671 35
q7nc4 140 140.0304 371 168 405 472 472 1791 35
q7nc4 150 150.9541 411 182 441 512 512 2021 35
q7nc4 160 160.2615 446 197 475 547 547 2175 35
q7nc4 170 170.0689 465 207 493 568 568 2325 35
q7nc4 180 180.8935 487 220 519 595 595 2423 35
q7nc4 190 190.0257 523 239 557 636 636 2559 35
q7nc4 200 200.051 549 246 568 664 664 2760 35
q7nc4 210 210.2252 582 262 603 698 698 2879 35
q7nc4 220 220.2294 609 275 629 729 729 2958 35
q7nc4 230 230.1017 646 288 662 769 769 3154 35
q7nc4 240 240.2061 680 300 693 806 806 3287 35
q7nc4 250 250.0446 707 312 714 835 835 3413 35
q7nc4 260 260.0272 732 323 737 865 865 3522 35
q7nc4 270 270.1361 774 343 791 910 910 3803 35
q7nc4 280 281.147 811 365 839 950 950 3951 35
q7nc4 290 290.1729 835 374 855 975 975 4088 35
q7nc4 300 300.0214 875 396 924 1015 1015 4281 35
q7nc4 310 310.7616 897 408 942 1038 1038 4353 35
q7nc4 320 320.0433 922 418 956 1065 1065 4541 35
q7nc4 330 330.2924 947 432 980 1090 1090 4617 35
q7nc4 340 340.1825 986 444 1003 1131 1131 4775 35
q7nc4 350 350.4753 1019 459 1038 1166 1166 4926 35
q7nc4 360 360.2161 1051 472 1053 1199 1199 5041 35
q7nc4 370 370.4149 1084 487 1083 1232 1232 5163 35
q7nc4 380 380.3219 1122 507 1129 1270 1270 5294 35
q7nc4 390 390.1471 1165 525 1182 1314 1314 5512 35
q7nc4 400 401.4697 1197 546 1220 1349 1349 5615 35
q7nc4 410 410.1577 1218 557 1233 1373 1373 5688 35
q7nc4 420 420.1583 1251 570 1251 1408 1408 5880 35
q7nc4 430 431.2403 1298 598 1325 1457 1457 6058 35
q7nc4 440 440.4199 1316 605 1334 1477 1477 6120 35
q7nc4 450 450.2418 1349 624 1378 1510 1510 6270 35
q7nc4 460 460.4861 1384 646 1404 1550 1550 6345 35
q7nc4 -1 461.3421 1388 648 1406 1554 1554 6350 35
q7nc5 10 10.15 10 6 9 31 31 146 34
q7nc5 20 20.7358 33 16 46 68 68 335 34
q7nc5 30 30.0705 51 21 70 92 92 440 34
q7nc5 40 40.702 71 31 96 124 124 561 34
q7nc5 50 50.442 101 41 126 158 158 729 34
q7nc5 60 60.3851 128 48 137 189 189 835 34
q7nc5 70 73.0902 151 62 171 220 220 930 34
q7nc5 80 80.367 167 74 197 239 239 977 34
q7nc5 90 90.6012 184 81 214 259 259 1073 34
q7nc5 100 100.3496 203 87 228 282 282 1175 34
q7nc5 110 110.3554 225 96 271 307 307 1339 34
q7nc5 120 120.1077 245 104 287 331 331 1423 34
q7nc5 130 130.3504 261 112 308 349 349 1487 34
q7nc5 140 140.0673 282 121 320 374 374 1553 34
q7nc5 150 150.4563 303 132 342 404 404 1648 34
q7nc5 160 161.65 331 143 354 439 439 1761 34
q7nc5 170 170.5969 350 154 376 461 461 1823 34
q7nc5 180 180.6259 367 164 392 484 484 1890 34
q7nc5 190 190.3815 389 177 411 508 508 1943 34
q7nc5 200 200.5106 407 185 427 529 529 2013 34
q7nc5 210 210.5608 442 198 460 568 568 2214 34
q7nc5 220 220.1646 468 211 547 597 597 2492 34
q7nc5 230 230.5658 495 219 561 625 625 2614 34
q7nc5 240 240.577 518 239 600 651 651 2681 34
q7nc5 250 250.3275 549 257 646 684 684 2803 34
q7nc5 260 260.4125 578 272 675 717 717 2882 34
q7nc5 270 270.4427 604 284 692 747 747 2971 34
q7nc5 280 280.031 654 306 753 804 804 3190 34
q7nc5 290 290.4574 684 320 790 840 840 3343 34
q7nc5 300 300.0622 712 336 813 869 869 3417 34
q7nc5 310 310.1666 757 354 842 918 918 3575 34
q7nc5 320 320.2001 783 365 865 946 946 3661 34
q7nc5 330 330.2328 811 383 892 974 974 3744 34
q7nc5 340 340.2789 836 395 921 1001 1001 3847 34
q7nc5 350 350.6788 849 401 931 1016 1016 3891 34
q7nc5 360 360.4418 872 409 956 1042 1042 4004 34
q7nc5 370 370.2739 904 424 998 1075 1075 4156 34
q7nc5 380 381.5668 925 434 1020 1098 1098 4243 34
q7nc5 390 390.2017 945 442 1033 1122 1122 4365 34
q7nc5 400 401.0963 974 459 1073 1152 1152 4479 34
q7nc5 410 410.2845 998 471 1107 1178 1178 4604 34
q7nc5 420 420.9868 1017 480 1120 1197 1197 4653 34
q7nc5 -1 423.4229 1027 490 1130 1207 1207 4663 34
q7nc6 10 11.7396 0 2 2 7 7 12 26
q7nc6 20 20.0975 2 3 3 9 9 19 26
q7nc6 30 32.4879 8 7 19 23 23 78 26
q7nc6 40 41.9093 10 8 20 26 26 88 26
q7nc6 50 52.8714 12 10 22 30 30 104 26
q7nc6 60 60.0491 14 11 23 32 32 106 26
q7nc6 70 71.8806 17 14 26 36 36 111 26
q7nc6 80 81.8757 20 17 29 39 39 114 26
q7nc6 90 97.1705 23 17 29 46 46 131 26
q7nc6 100 102.0746 25 20 33 52 52 143 26
q7nc6 110 113.0608 29 24 37 56 56 147 26
q7nc6 120 121.3909 32 26 39 60 60 157 26
q7nc6 130 131.2146 32 26 39 61 61 163 26
q7nc6 140 141.2801 38 30 44 68 68 175 26
q7nc6 150 151.8169 41 32 46 72 72 182 26
q7nc6 160 160.6338 43 34 48 75 75 185 26
q7nc6 -1 161.0038 45 37 51 80 80 191 26
q7nc7 10 10.2427 3 4 4 23 23 77 48
q7nc7 20 20.4926 17 9 15 48 48 175 48
q7nc7 30 33.6235 28 13 21 64 64 227 48
q7nc7 40 40.491 44 22 60 87 87 345 48
q7nc7 50 51.2244 57 26 80 104 104 452 48
q7nc7 60 61.0195 62 30 90 112 112 478 48
q7nc7 70 71.1756 77 37 104 128 128 515 48
q7nc7 80 80.1138 86 40 107 142 142 544 48
q7nc7 90 91.52 99 44 113 156 156 579 48
q7nc7 100 100.211 111 51 128 170 170 622 48
q7nc7 110 110.8769 123 57 134 182 182 655 48
q7nc7 120 120.01 135 63 146 198 198 720 48
q7nc7 130 130.9912 156 73 176 224 224 816 48
q7nc7 140 141.2547 181 81 218 253 253 978 48
q7nc7 150 150.0342 209 97 260 284 284 1073 48
q7nc7 160 160.804 225 104 278 303 303 1157 48
q7nc7 170 170.4121 234 111 287 314 314 1177 48
q7nc7 180 180.7382 258 122 317 342 342 1269 48
q7nc7 190 190.036 284 134 352 370 370 1408 48
q7nc7 200 202.5038 302 140 368 388 388 1473 48
q7nc7 210 210.0388 311 142 380 398 398 1528 48
q7nc7 220 220.0695 320 148 395 410 410 1564 48
q7nc7 230 230.1877 337 152 399 429 429 1643 48
q7nc7 240 240.9578 357 161 436 450 450 1747 48
q7nc7 250 250.6356 369 167 445 463 463 1785 48
q7nc7 260 260.1484 378 172 452 473 473 1815 48
q7nc7 270 270.0651 404 186 481 499 499 1903 48
q7nc7 280 280.0093 433 202 564 532 532 2123 48
q7nc7 -1 283.6848 446 212 577 548 548 2156 48
q7nc8 10 10.3107 5 3 16 19 19 71 53
q7nc8 20 20.1976 11 3 16 34 34 146 53
q7nc8 30 30.1118 31 12 44 65 65 273 53
q7nc8 40 40.448 58 27 62 101 101 350 53
q7nc8 50 50.0558 83 38 91 137 137 471 53
q7nc8 60 60.922 107 47 103 165 165 548 53
q7nc8 70 70.2091 132 60 135 198 198 666 53
q7nc8 80 81.0749 159 72 155 225 225 765 53
q7nc8 90 90.3469 184 82 183 258 258 964 53
q7nc8 100 100.5496 199 92 205 278 278 1020 53
q7nc8 110 110.5169 227 103 220 309 309 1112 53
q7nc8 120 120.4182 252 113 234 336 336 1194 53
q7nc8 130 132.6806 273 124 260 359 359 1266 53
q7nc8 140 140.2569 289 134 283 379 379 1326 53
q7nc8 150 150.6905 317 151 313 413 413 1431 53
q7nc8 160 160.55 337 163 331 437 437 1507 53
q7nc8 170 170.4214 370 179 357 472 472 1634 53
q7nc8 180 180.1924 393 191 374 499 499 1688 53
q7nc8 190 190.7023 417 202 396 525 525 1794 53
q7nc8 -1 197.7477 441 214 415 550 550 1903 53
q8ec1 10 12.957 0 3 6 9 9 24 37
q8ec1 20 28.538 0 3 6 10 10 27 37
q8ec1 30 30.9124 1 4 9 12 12 32 37
q8ec1 40 46.3838 6 7 15 22 22 55 37
q8ec1 50 50.5392 10 7 15 29 29 77 37
q8ec1 60 69.2256 19 10 18 48 48 161 37
q8ec1 70 75.2659 22 12 20 53 53 167 37
q8ec1 80 80.8242 27 14 30 62 62 204 37
q8ec1 90 96.5772 40 21 47 79 79 278 37
q8ec1 100 101.3456 41 22 48 80 80 279 37
q8ec1 110 110.4397 48 24 52 93 93 337 37
q8ec1 120 120.8058 49 25 53 95 95 340 37
q8ec1 130 131.0782 54 26 54 101 101 354 37
q8ec1 140 140.2778 78 41 87 133 133 458 37
q8ec1 150 150.6884 89 49 114 144 144 503 37
q8ec1 160 160.2302 101 55 129 159 159 541 37
q8ec1 170 171.3355 108 60 141 171 171 579 37
q8ec1 180 180.1529 119 65 147 185 185 608 37
q8ec1 190 190.4546 129 69 151 196 196 643 37
q8ec1 200 203.0122 141 76 163 209 209 691 37
q8ec1 210 210.0249 145 77 164 213 213 702 37
q8ec1 220 222.687 152 84 178 220 220 716 37
q8ec1 230 232.6883 155 85 179 223 223 722 37
q8ec1 240 240.5878 165 87 193 237 237 810 37
q8ec1 250 251.5975 180 93 206 254 254 855 37
q8ec1 260 260.7531 188 99 220 267 267 895 37
q8ec1 270 276.1675 198 102 223 277 277 927 37
q8ec1 280 280.9071 212 113 242 295 295 969 37
q8ec1 290 290.2243 215 116 245 298 298 972 37
q8ec1 300 302.2427 223 120 255 306 306 995 37
q8ec1 310 319.3381 229 125 264 313 313 1010 37
q8ec1 320 321.1132 230 126 266 314 314 1012 37
q8ec1 330 330.5606 240 130 271 330 330 1068 37
q8ec1 340 340.2636 244 132 276 337 337 1087 37
q8ec1 350 351.4366 254 138 288 347 347 1118 37
q8ec1 360 361.11 267 146 301 361 361 1155 37
q8ec1 370 371.7357 284 152 320 378 378 1248 37
q8ec1 380 383.8164 305 155 323 401 401 1376 37
q8ec1 390 390.1334 318 161 344 417 417 1442 37
q8ec1 400 402.6324 342 175 380 444 444 1531 37
q8ec1 410 417.6548 349 178 383 456 456 1560 37
q8ec1 420 421.4035 350 179 384 457 457 1561 37
q8ec1 430 439.0552 367 189 414 475 475 1620 37
q8ec1 440 443.9519 367 189 414 476 476 1629 37
q8ec1 450 452.0449 386 198 442 496 496 1719 37
q8ec1 460 469.5995 396 203 457 508 508 1753 37
q8ec1 470 472.8245 397 204 458 509 509 1754 37
q8ec1 480 488.9332 398 205 459 510 510 1755 37
q8ec1 490 492.0102 402 207 463 514 514 1768 37
q8ec1 500 501.6029 429 223 500 543 543 1855 37
q8ec1 510 513.6533 439 230 520 557 557 1908 37
q8ec1 520 520.7565 467 245 551 586 586 2040 37
q8ec1 530 548.6048 501 265 594 621 621 2139 37
q8ec1 540 548.7263 502 266 595 622 622 2140 37
q8ec1 550 551.1686 506 266 595 626 626 2151 37
q8ec1 560 569.1202 524 275 614 645 645 2219 37
q8ec1 570 570.2455 525 276 615 646 646 2220 37
q8ec1 580 582.4339 526 277 616 647 647 2221 37
q8ec1 -1 587.4549 531 282 621 652 652 2226 37
q8ec2 10 11.5557 7 3 6 26 26 80 135
q8ec2 20 20.0689 30 13 30 60 60 233 135
q8ec2 30 31.509 52 24 74 95 95 393 135
q8ec2 40 40.059 72 34 89 123 123 484 135
q8ec2 50 50.1556 87 42 105 141 141 536 135
q8ec2 60 60.0946 118 57 136 180 180 660 135
q8ec2 70 72.042 136 65 147 204 204 757 135
q8ec2 80 81.2201 153 71 161 224 224 819 135
q8ec2 90 91.5575 170 79 178 242 242 879 135
q8ec2 100 100.2131 193 96 215 273 273 961 135
q8ec2 110 112.9154 223 112 249 310 310 1065 135
q8ec2 120 120.2383 243 120 263 331 331 1145 135
q8ec2 130 130.141 277 146 316 369 369 1280 135
q8ec2 140 141.3047 305 156 340 402 402 1457 135
q8ec2 150 150.1394 322 160 345 423 423 1563 135
q8ec2 160 160.4119 347 173 376 451 451 1657 135
q8ec2 170 170.9577 383 194 423 492 492 1808 135
q8ec2 180 180.5514 413 208 469 524 524 1966 135
q8ec2 190 192.9035 428 215 497 540 540 2045 135
q8ec2 200 200.0743 451 232 535 565 565 2111 135
q8ec2 210 210.0412 467 239 551 581 581 2158 135
q8ec2 220 220.1712 492 251 583 609 609 2249 135
q8ec2 230 230.7565 520 264 634 642 642 2416 135
q8ec2 240 240.0293 536 275 656 662 662 2466 135
q8ec2 250 250.2377 561 289 673 695 695 2538 135
q8ec2 -1 255.1798 575 297 681 710 710 2566 135
q8ec3 10 10.4644 4 4 4 18 18 66 11
q8ec3 20 20.0277 25 10 27 49 49 204 11
q8ec3 30 30.7014 39 16 46 69 69 301 11
q8ec3 40 40.1303 59 19 49 96 96 465 11
q8ec3 50 50.6602 86 32 77 132 132 582 11
q8ec3 60 60.0184 127 54 155 182 182 842 11
q8ec3 70 70.2753 158 67 181 215 215 978 11
q8ec3 80 80.4892 174 76 205 241 241 1049 11
q8ec3 90 92.3593 212 98 253 284 284 1205 11
q8ec3 100 100.5801 231 106 272 306 306 1275 11
q8ec3 110 111.5191 260 115 297 340 340 1423 11
q8ec3 120 120.3206 270 120 311 352 352 1465 11
q8ec3 130 132.0203 289 130 349 373 373 1570 11
q8ec3 140 141.4944 318 141 360 404 404 1701 11
q8ec3 150 150.2838 341 153 391 428 428 1779 11
q8ec3 160 160.6876 361 161 415 453 453 1901 11
q8ec3 170 171.9959 375 167 429 469 469 1975 11
q8ec3 180 180.4291 413 189 488 508 508 2113 11
q8ec3 190 190.1052 458 208 525 558 558 2348 11
q8ec3 200 200.0239 497 229 576 597 597 2516 11
q8ec3 210 210.3317 521 239 595 623 623 2616 11
q8ec3 220 220.5011 549 256 627 655 655 2705 11
q8ec3 230 230.4341 560 264 637 670 670 2735 11
q8ec3 240 240.046 586 277 656 697 697 2801 11
q8ec3 250 250.1783 612 290 675 723 723 2869 11
q8ec3 260 260.1091 643 305 715 759 759 3013 11
q8ec3 270 270.304 663 318 736 779 779 3061 11
q8ec3 280 280.2369 680 324 750 798 798 3112 11
q8ec3 290 291.1993 699 332 761 817 817 3169 11
q8ec3 300 300.1202 739 352 805 857 857 3295 11
q8ec3 310 311.3408 767 368 832 887 887 3388 11
q8ec3 -1 312.5754 769 368 832 889 889 3391 11
q8ec4 10 22.1969 0 0 0 2 2 13 54
q8ec4 20 23.0206 0 0 0 3 3 23 54
q8ec4 30 32.3251 0 0 0 4 4 29 54
q8ec4 40 48.8469 0 0 0 6 6 34 54
q8ec4 50 77.2994 0 0 0 7 7 38 54
q8ec4 60 82.4711 0 0 0 8 8 46 54
q8ec4 70 109.2885 1 0 0 9 9 48 54
q8ec4 80 143.0617 1 0 0 10 10 53 54
q8ec4 90 165.1731 1 0 0 11 11 71 54
q8ec4 100 167.814 1 0 0 12 12 77 54
q8ec4 110 173.2705 1 0 0 13 13 84 54
q8ec4 120 177.3786 2 0 0 14 14 86 54
q8ec4 130 191.1541 2 0 0 15 15 90 54
q8ec4 140 203.2805 2 0 0 16 16 92 54
q8ec4 150 207.2719 3 0 0 17 17 94 54
q8ec4 160 235.8176 4 0 0 18 18 96 54
q8ec4 170 252.4988 5 0 0 19 19 98 54
q8ec4 180 265.0115 5 0 0 20 20 100 54
q8ec4 190 281.155 5 0 0 21 21 109 54
q8ec4 200 287.3639 5 0 0 22 22 111 54
q8ec4 210 305.9709 6 0 0 23 23 115 54
q8ec4 220 314.8032 6 0 0 24 24 117 54
q8ec4 230 326.0837 6 0 0 25 25 125 54
q8ec4 240 330.2996 7 0 0 26 26 130 54
q8ec4 250 358.2161 8 0 0 27 27 133 54
q8ec4 260 386.0279 9 1 2 28 28 135 54
q8ec4 270 395.5051 9 1 2 29 29 151 54
q8ec4 280 414.7494 9 1 2 30 30 156 54
q8ec4 290 416.0184 10 1 2 31 31 161 54
q8ec4 300 439.5417 11 2 6 32 32 165 54
q8ec4 310 457.1114 12 2 6 33 33 171 54
q8ec4 320 478.6748 13 2 6 34 34 173 54
q8ec4 330 485.3853 13 2 6 35 35 179 54
q8ec4 340 495.5059 14 2 6 36 36 187 54
q8ec4 350 503.2677 14 2 6 37 37 191 54
q8ec4 360 513.0087 15 2 6 38 38 194 54
q8ec4 370 521.0356 16 2 6 39 39 208 54
q8ec4 380 557.8542 16 2 6 40 40 229 54
q8ec4 390 561.4168 17 2 6 41 41 231 54
q8ec4 400 567.9232 18 2 6 42 42 239 54
q8ec4 410 578.2245 19 2 6 43 43 245 54
q8ec4 420 613.8844 20 2 6 44 44 269 54
q8ec4 430 626.291 20 2 6 45 45 272 54
q8ec4 -1 626.291 20 2 6 45 45 272 54
q8ec5 10 10.2758 8 8 21 30 30 71 25
q8ec5 20 20.6211 29 20 44 62 62 185 25
q8ec5 30 30.5345 64 35 87 102 102 308 25
q8ec5 40 40.1996 85 46 115 124 124 385 25
q8ec5 50 51.0418 125 74 179 175 175 551 25
q8ec5 60 60.0709 159 97 264 214 214 738 25
q8ec5 70 70.0402 194 117 314 255 255 883 25
q8ec5 80 80.6643 219 127 329 285 285 1044 25
q8ec5 90 90.1815 252 149 395 320 320 1174 25
q8ec5 100 100.0838 267 157 417 337 337 1218 25
q8ec5 110 110.3731 289 171 460 361 361 1309 25
q8ec5 120 121.6802 306 179 473 382 382 1378 25
q8ec5 130 130.5079 325 191 505 406 406 1471 25
q8ec5 140 140.0127 337 197 522 420 420 1527 25
q8ec5 150 150.1549 356 206 537 439 439 1577 25
q8ec5 160 160.1976 381 221 568 465 465 1648 25
q8ec5 170 170.0016 409 235 596 497 497 1761 25
q8ec5 180 180.3809 442 252 646 532 532 1951 25
q8ec5 190 190.1346 456 263 666 551 551 1989 25
q8ec5 200 200.5922 472 271 683 569 569 2055 25
q8ec5 210 211.0975 493 284 699 592 592 2100 25
q8ec5 220 220.339 518 299 740 619 619 2204 25
q8ec5 230 230.3062 543 310 761 647 647 2274 25
q8ec5 240 240.2415 577 328 787 683 683 2361 25
q8ec5 250 250.0291 607 351 830 715 715 2432 25
q8ec5 260 260.2212 640 373 875 749 749 2525 25
q8ec5 270 271.5543 668 384 893 783 783 2633 25
q8ec5 280 281.8155 695 405 947 811 811 2712 25
q8ec5 290 290.5469 711 415 970 828 828 2755 25
q8ec5 300 300.6889 737 425 988 854 854 2825 25
q8ec5 310 310.0302 771 451 1042 888 888 2916 25
q8ec5 320 320.3515 801 465 1095 919 919 3072 25
q8ec5 330 330.0584 840 482 1130 960 960 3223 25
q8ec5 -1 338.6951 859 490 1139 980 980 3281 25
q8ec6 10 21.4506 0 0 0 2 2 6 47
q8ec6 20 59.441 0 0 0 3 3 8 47
q8ec6 30 72.3193 0 0 0 4 4 17 47
q8ec6 40 80.8424 0 0 0 5 5 25 47
q8ec6 50 100.7903 0 0 0 6 6 27 47
q8ec6 60 119.1755 0 0 0 7 7 30 47
q8ec6 70 140.4862 0 0 0 8 8 33 47
q8ec6 80 151.5393 0 0 0 9 9 35 47
q8ec6 90 152.0774 1 0 0 10 10 37 47
q8ec6 100 172.4584 1 0 0 11 11 40 47
q8ec6 110 214.14 2 0 0 12 12 42 47
q8ec6 120 222.7102 2 0 0 13 13 49 47
q8ec6 130 272.0172 2 0 0 14 14 52 47
q8ec6 140 276.374 3 0 0 15 15 55 47
q8ec6 150 308.7584 3 0 0 16 16 62 47
q8ec6 160 322.5647 4 0 0 17 17 64 47
q8ec6 170 329.8121 5 0 0 18 18 66 47
q8ec6 180 348.0018 5 0 0 19 19 69 47
q8ec6 190 348.5035 6 0 0 20 20 71 47
q8ec6 200 353.3552 6 0 0 21 21 74 47
q8ec6 210 392.5068 7 0 0 22 22 76 47
q8ec6 220 394.8338 7 0 0 23 23 83 47
q8ec6 230 405.0649 7 0 0 24 24 97 47
q8ec6 240 459.9882 7 0 0 25 25 107 47
q8ec6 250 474.6907 8 0 0 26 26 109 47
q8ec6 260 477.033 8 0 0 27 27 111 47
q8ec6 270 496.8578 9 0 0 28 28 114 47
q8ec6 280 504.4211 9 0 0 29 29 118 47
q8ec6 290 514.7131 10 0 0 30 30 120 47
q8ec6 300 539.829 11 0 0 31 31 123 47
q8ec6 310 541.7177 11 0 0 32 32 128 47
q8ec6 320 555.0345 11 0 0 33 33 133 47
q8ec6 330 588.2809 11 0 0 34 34 139 47
q8ec6 340 595.8711 12 0 0 35 35 146 47
q8ec6 -1 595.8711 12 0 0 35 35 146 47
q8ec7 10 11.6176 8 4 7 28 28 98 43
q8ec7 20 21.2595 30 18 30 58 58 182 43
q8ec7 30 31.7489 36 21 40 67 67 211 43
q8ec7 40 41.4017 40 24 43 77 77 235 43
q8ec7 50 50.4939 48 28 48 88 88 260 43
q8ec7 60 64.551 67 32 53 110 110 358 43
q8ec7 70 70.8318 76 40 79 122 122 402 43
q8ec7 80 80.6956 87 46 96 136 136 457 43
q8ec7 90 92.9751 101 49 104 152 152 531 43
q8ec7 100 100.8113 111 55 129 164 164 579 43
q8ec7 110 110.3717 129 67 153 187 187 644 43
q8ec7 120 120.1785 156 81 177 218 218 721 43
q8ec7 130 130.8808 177 89 188 240 240 781 43
q8ec7 140 142.3736 191 96 209 254 254 834 43
q8ec7 150 150.0478 216 108 242 279 279 918 43
q8ec7 160 160.5047 224 110 245 289 289 936 43
